,value
2011-06-07 12:00:00,720.519431988042
2011-06-07 15:00:00,762.4626307922272
2011-06-07 18:00:00,754.4917787742902
2011-06-07 21:00:00,623.7668161434977
2011-06-08 00:00:00,359.7458893871451
2011-06-08 03:00:00,373.21001494768296
2011-06-08 06:00:00,479.40956651718983
2011-06-08 09:00:00,682.8550074738417
2011-06-08 12:00:00,728.2623318385649
2011-06-08 15:00:00,752.9857997010463
2011-06-08 18:00:00,760.855754857997
2011-06-08 21:00:00,632.1337817638267
2011-06-09 00:00:00,366.47608370702534
2011-06-09 03:00:00,384.0508221225711
2011-06-09 06:00:00,494.74215246636777
2011-06-09 09:00:00,686.0949177877428
2011-06-09 12:00:00,732.2757847533634
2011-06-09 15:00:00,755.108370702541
2011-06-09 18:00:00,759.8467862481316
2011-06-09 21:00:00,644.7234678624814
2011-06-10 00:00:00,366.8572496263079
2011-06-10 03:00:00,389.2862481315396
2011-06-10 06:00:00,512.3168908819132
2011-06-10 09:00:00,778.355754857997
2011-06-10 12:00:00,798.5687593423019
2011-06-10 15:00:00,806.4349775784752
2011-06-10 18:00:00,823.2959641255605
2011-06-10 21:00:00,688.8714499252616
2011-06-11 00:00:00,399.00597907324374
2011-06-11 03:00:00,395.64275037369197
2011-06-11 06:00:00,521.6629297458893
2011-06-11 09:00:00,774.2563527653214
2011-06-11 12:00:00,783.9424514200299
2011-06-11 15:00:00,864.1517189835573
2011-06-11 18:00:00,833.7929745889387
2011-06-11 21:00:00,683.6173393124064
2011-06-12 00:00:00,393.77428998505235
2011-06-12 03:00:00,378.8191330343795
2011-06-12 06:00:00,488.75934230194315
2011-06-12 09:00:00,807.0964125560539
2011-06-12 12:00:00,830.42600896861
2011-06-12 15:00:00,843.9125560538117
2011-06-12 18:00:00,814.0620328849028
2011-06-12 21:00:00,654.9364723467863
2011-06-13 00:00:00,395.2653213751867
2011-06-13 03:00:00,405.36995515695077
2011-06-13 06:00:00,524.2825112107623
2011-06-13 09:00:00,699.8168908819134
2011-06-13 12:00:00,735.990284005979
2011-06-13 15:00:00,788.4566517189834
2011-06-13 18:00:00,761.9730941704037
2011-06-13 21:00:00,651.7002989536621
2011-06-14 00:00:00,388.1651718983557
2011-06-14 03:00:00,407.2346786248131
2011-06-14 06:00:00,551.2032884902839
2011-06-14 09:00:00,745.3811659192826
2011-06-14 12:00:00,742.8624813153962
2011-06-14 15:00:00,773.4678624813154
2011-06-14 18:00:00,788.2062780269057
2011-06-14 21:00:00,668.9162929745888
2011-06-15 00:00:00,407.2346786248131
2011-06-15 03:00:00,397.5112107623318
2011-06-15 06:00:00,511.19581464872925
2011-06-15 09:00:00,743.1240657698057
2011-06-15 12:00:00,746.8609865470853
2011-06-15 15:00:00,795.5680119581465
2011-06-15 18:00:00,814.6823617339313
2011-06-15 21:00:00,676.1733931240657
2011-06-16 00:00:00,399.75336322869936
2011-06-16 03:00:00,413.96113602391637
2011-06-16 06:00:00,520.1718983557548
2011-06-16 09:00:00,718.2810164424515
2011-06-16 12:00:00,746.6068759342303
2011-06-16 15:00:00,789.1965620328847
2011-06-16 18:00:00,781.7040358744395
2011-06-16 21:00:00,653.8116591928252
2011-06-17 00:00:00,383.3071748878924
2011-06-17 03:00:00,420.6988041853511
2011-06-17 06:00:00,587.9895366218237
2011-06-17 09:00:00,719.9215246636771
2011-06-17 12:00:00,729.8841554559044
2011-06-17 15:00:00,792.2010463378177
2011-06-17 18:00:00,788.8266068759341
2011-06-17 21:00:00,665.5269058295963
2011-06-18 00:00:00,388.5388639760835
2011-06-18 03:00:00,385.17189835575476
2011-06-18 06:00:00,504.45814648729447
2011-06-18 09:00:00,753.7630792227205
2011-06-18 12:00:00,798.0792227204782
2011-06-18 15:00:00,833.7929745889387
2011-06-18 18:00:00,812.0590433482809
2011-06-18 21:00:00,671.5171898355757
2011-06-19 00:00:00,381.05754857997
2011-06-19 03:00:00,385.92301943198794
2011-06-19 06:00:00,514.1890881913304
2011-06-19 09:00:00,815.706278026906
2011-06-19 12:00:00,827.675635276532
2011-06-19 15:00:00,888.1278026905833
2011-06-19 18:00:00,877.2533632286994
2011-06-19 21:00:00,719.4618834080717
2011-06-20 00:00:00,405.3662182361732
2011-06-20 03:00:00,422.94469357249636
2011-06-20 06:00:00,530.2653213751868
2011-06-20 09:00:00,749.2488789237668
2011-06-20 12:00:00,793.3295964125559
2011-06-20 15:00:00,842.0366218236173
2011-06-20 18:00:00,836.0388639760837
2011-06-20 21:00:00,699.745889387145
2011-06-21 00:00:00,396.3901345291477
2011-06-21 03:00:00,430.7959641255605
2011-06-21 06:00:00,581.6367713004485
2011-06-21 09:00:00,762.1337817638265
2011-06-21 12:00:00,809.813153961136
2011-06-21 15:00:00,852.9073243647235
2011-06-21 18:00:00,836.0351270553064
2011-06-21 21:00:00,702.7354260089687
2011-06-22 00:00:00,421.0724962630791
2011-06-22 03:00:00,435.6614349775782
2011-06-22 06:00:00,553.8266068759343
2011-06-22 09:00:00,721.4162929745889
2011-06-22 12:00:00,795.1980568011958
2011-06-22 15:00:00,915.4932735426011
2011-06-22 18:00:00,761.2294469357253
2011-06-22 21:00:00,648.9648729446936
2011-06-23 00:00:00,381.0650224215245
2011-06-23 03:00:00,399.009715994021
2011-06-23 06:00:00,526.9020926756352
2011-06-23 09:00:00,865.7922272047826
2011-06-23 12:00:00,994.9327354260093
2011-06-23 15:00:00,1026.031390134529
2011-06-23 18:00:00,863.0269058295961
2011-06-23 21:00:00,685.896860986547
2011-06-24 00:00:00,400.1307922272047
2011-06-24 03:00:00,419.2040358744394
2011-06-24 06:00:00,510.07100149476815
2011-06-24 09:00:00,863.5426008968608
2011-06-24 12:00:00,950.7062780269058
2011-06-24 15:00:00,1041.0201793721972
2011-06-24 18:00:00,909.8692077727956
2011-06-24 21:00:00,773.6173393124064
2011-06-25 00:00:00,449.8766816143497
2011-06-25 03:00:00,463.7032884902839
2011-06-25 06:00:00,598.9499252615846
2011-06-25 09:00:00,989.5739910313904
2011-06-25 12:00:00,1111.476083707025
2011-06-25 15:00:00,1114.4730941704026
2011-06-25 18:00:00,966.449925261585
2011-06-25 21:00:00,789.7309417040359
2011-06-26 00:00:00,475.6689088191329
2011-06-26 03:00:00,464.828101644245
2011-06-26 06:00:00,621.0313901345291
2011-06-26 09:00:00,1008.2997010463363
2011-06-26 12:00:00,1113.3520179372201
2011-06-26 15:00:00,1169.5515695067268
2011-06-26 18:00:00,973.198804185352
2011-06-26 21:00:00,767.3953662182361
2011-06-27 00:00:00,457.7167414050821
2011-06-27 03:00:00,480.90059790732425
2011-06-27 06:00:00,600.6988041853513
2011-06-27 09:00:00,798.8266068759343
2011-06-27 12:00:00,1007.6718983557553
2011-06-27 15:00:00,1092.357997010465
2011-06-27 18:00:00,868.6397608370703
2011-06-27 21:00:00,709.5964125560539
2011-06-28 00:00:00,420.32137518684596
2011-06-28 03:00:00,433.41554559043334
2011-06-28 06:00:00,563.303437967115
2011-06-28 09:00:00,934.4917787742901
2011-06-28 12:00:00,1044.0246636771303
2011-06-28 15:00:00,1038.774289985053
2011-06-28 18:00:00,841.281763826607
2011-06-28 21:00:00,696.7451420029896
2011-06-29 00:00:00,428.9237668161434
2011-06-29 03:00:00,426.30792227204773
2011-06-29 06:00:00,549.7085201793722
2011-06-29 09:00:00,969.3423019432004
2011-06-29 12:00:00,1056.7638266068752
2011-06-29 15:00:00,1094.9887892376676
2011-06-29 18:00:00,909.1143497757845
2011-06-29 21:00:00,717.4588938714497
2011-06-30 00:00:00,440.1420029895365
2011-06-30 03:00:00,450.6091180866965
2011-06-30 06:00:00,560.8183856502243
2011-06-30 09:00:00,885.4073243647234
2011-06-30 12:00:00,1009.1741405082211
2011-06-30 15:00:00,1081.117339312408
2011-06-30 18:00:00,910.6165919282511
2011-06-30 21:00:00,735.9342301943196
2011-07-01 00:00:00,448.3781763826607
2011-07-01 03:00:00,473.8004484304932
2011-07-01 06:00:00,604.1890881913304
2011-07-01 09:00:00,950.6016442451419
2011-07-01 12:00:00,1044.020926756352
2011-07-01 15:00:00,1109.23019431988
2011-07-01 18:00:00,905.3699551569506
2011-07-01 21:00:00,766.8908819133034
2011-07-02 00:00:00,461.08370702541106
2011-07-02 03:00:00,466.70029895366207
2011-07-02 06:00:00,569.1629297458894
2011-07-02 09:00:00,967.8512705530642
2011-07-02 12:00:00,1070.2503736920773
2011-07-02 15:00:00,1100.9828101644246
2011-07-02 18:00:00,936.4723467862476
2011-07-02 21:00:00,728.6883408071749
2011-07-03 00:00:00,432.66816143497755
2011-07-03 03:00:00,425.5605381165919
2011-07-03 06:00:00,565.9230194319881
2011-07-03 09:00:00,949.8505231689084
2011-07-03 12:00:00,952.9596412556061
2011-07-03 15:00:00,1030.9080717488782
2011-07-03 18:00:00,873.1427503736919
2011-07-03 21:00:00,683.650971599402
2011-07-04 00:00:00,406.48355754857977
2011-07-04 03:00:00,411.72645739910314
2011-07-04 06:00:00,544.4768310911808
2011-07-04 09:00:00,880.5269058295967
2011-07-04 12:00:00,951.8385650224217
2011-07-04 15:00:00,1013.6771300448432
2011-07-04 18:00:00,809.8168908819131
2011-07-04 21:00:00,667.7765321375186
2011-07-05 00:00:00,397.1375186846039
2011-07-05 03:00:00,414.346038863976
2011-07-05 06:00:00,540.7399103139013
2011-07-05 09:00:00,901.5171898355753
2011-07-05 12:00:00,970.20553064275
2011-07-05 15:00:00,873.8938714499249
2011-07-05 18:00:00,826.6741405082213
2011-07-05 21:00:00,671.2892376681615
2011-07-06 00:00:00,411.7189835575486
2011-07-06 03:00:00,417.7055306427505
2011-07-06 06:00:00,553.9611360239161
2011-07-06 09:00:00,713.6808669656202
2011-07-06 12:00:00,739.1143497757848
2011-07-06 15:00:00,777.9559043348281
2011-07-06 18:00:00,814.3049327354257
2011-07-06 21:00:00,647.3281016442452
2011-07-07 00:00:00,376.1995515695066
2011-07-07 03:00:00,391.9058295964124
2011-07-07 06:00:00,501.98056801195804
2011-07-07 09:00:00,705.2092675635278
2011-07-07 12:00:00,745.9977578475336
2011-07-07 15:00:00,756.9805680119583
2011-07-07 18:00:00,759.9925261584457
2011-07-07 21:00:00,645.9678624813154
2011-07-08 00:00:00,370.9641255605381
2011-07-08 03:00:00,390.7810164424514
2011-07-08 06:00:00,507.0739910313902
2011-07-08 09:00:00,707.0702541106128
2011-07-08 12:00:00,764.9701046337817
2011-07-08 15:00:00,794.4469357249626
2011-07-08 18:00:00,824.4245142002989
2011-07-08 21:00:00,718.4342301943198
2011-07-09 00:00:00,408.35575485799694
2011-07-09 03:00:00,412.47757847533626
2011-07-09 06:00:00,571.9020926756353
2011-07-09 09:00:00,802.8400597907325
2011-07-09 12:00:00,841.2892376681615
2011-07-09 15:00:00,877.2645739910313
2011-07-09 18:00:00,908.7481315396112
2011-07-09 21:00:00,744.7757847533634
2011-07-10 00:00:00,440.51569506726463
2011-07-10 03:00:00,424.8131539611359
2011-07-10 06:00:00,576.3938714499251
2011-07-10 09:00:00,832.4364723467861
2011-07-10 12:00:00,874.2638266068758
2011-07-10 15:00:00,917.3654708520183
2011-07-10 18:00:00,877.2608370702541
2011-07-10 21:00:00,704.7346786248131
2011-07-11 00:00:00,406.11360239162923
2011-07-11 03:00:00,409.1031390134528
2011-07-11 06:00:00,539.2414050822122
2011-07-11 09:00:00,720.7810164424517
2011-07-11 12:00:00,775.2092675635276
2011-07-11 15:00:00,838.2922272047832
2011-07-11 18:00:00,851.031390134529
2011-07-11 21:00:00,701.8535127055308
2011-07-12 00:00:00,412.46636771300444
2011-07-12 03:00:00,424.43572496263056
2011-07-12 06:00:00,534.1330343796711
2011-07-12 09:00:00,766.2369207772796
2011-07-12 12:00:00,772.5896860986549
2011-07-12 15:00:00,828.9237668161435
2011-07-12 18:00:00,837.9147982062779
2011-07-12 21:00:00,681.0276532137518
2011-07-13 00:00:00,391.90956651718983
2011-07-13 03:00:00,399.00971599402084
2011-07-13 06:00:00,526.52466367713
2011-07-13 09:00:00,736.9020926756352
2011-07-13 12:00:00,803.8153961136023
2011-07-13 15:00:00,847.2832585949178
2011-07-13 18:00:00,841.6629297458891
2011-07-13 21:00:00,697.993273542601
2011-07-14 00:00:00,402.3766816143496
2011-07-14 03:00:00,446.8759342301944
2011-07-14 06:00:00,582.3804185351271
2011-07-14 09:00:00,778.47533632287
2011-07-14 12:00:00,801.5657698056801
2011-07-14 15:00:00,844.6599402092675
2011-07-14 18:00:00,883.2585949177877
2011-07-14 21:00:00,720.2055306427504
2011-07-15 00:00:00,472.6831091180866
2011-07-15 03:00:00,455.10089686098655
2011-07-15 06:00:00,542.9783258594919
2011-07-15 09:00:00,769.8579970104634
2011-07-15 12:00:00,842.0403587443947
2011-07-15 15:00:00,875.7660687593421
2011-07-15 18:00:00,889.6300448430497
2011-07-15 21:00:00,751.535874439462
2011-07-16 00:00:00,416.9544095665172
2011-07-16 03:00:00,419.5702541106127
2011-07-16 06:00:00,529.895366218236
2011-07-16 09:00:00,813.4491778774291
2011-07-16 12:00:00,892.6270553064277
2011-07-16 15:00:00,889.2563527653214
2011-07-16 18:00:00,876.887144992526
2011-07-16 21:00:00,744.4095665171898
2011-07-17 00:00:00,419.20029895366207
2011-07-17 03:00:00,412.0964125560536
2011-07-17 06:00:00,543.3594917787743
2011-07-17 09:00:00,794.7122571001495
2011-07-17 12:00:00,828.1763826606875
2011-07-17 15:00:00,882.8774289985053
2011-07-17 18:00:00,825.5455904334831
2011-07-17 21:00:00,671.535874439462
2011-07-18 00:00:00,378.8228699551569
2011-07-18 03:00:00,388.91255605381167
2011-07-18 06:00:00,506.70029895366224
2011-07-18 09:00:00,703.445440956652
2011-07-18 12:00:00,757.4701046337818
2011-07-18 15:00:00,788.5874439461883
2011-07-18 18:00:00,788.2025411061285
2011-07-18 21:00:00,680.7847533632287
2011-07-19 00:00:00,392.28325859491787
2011-07-19 03:00:00,407.982062780269
2011-07-19 06:00:00,566.1696562032884
2011-07-19 09:00:00,714.7982062780269
2011-07-19 12:00:00,778.7070254110613
2011-07-19 15:00:00,818.4267563527651
2011-07-19 18:00:00,813.5612855007474
2011-07-19 21:00:00,673.4118086696561
2011-07-20 00:00:00,392.2795216741406
2011-07-20 03:00:00,425.5642750373692
2011-07-20 06:00:00,531.0164424514201
2011-07-20 09:00:00,732.0403587443947
2011-07-20 12:00:00,791.4499252615843
2011-07-20 15:00:00,835.6689088191332
2011-07-20 18:00:00,850.2840059790732
2011-07-20 21:00:00,710.0971599402093
2011-07-21 00:00:00,438.2772795216741
2011-07-21 03:00:00,431.91330343796704
2011-07-21 06:00:00,555.8295964125563
2011-07-21 09:00:00,759.2526158445443
2011-07-21 12:00:00,831.9207772795216
2011-07-21 15:00:00,838.2847533632286
2011-07-21 18:00:00,861.1472346786246
2011-07-21 21:00:00,699.2488789237668
2011-07-22 00:00:00,404.24140508221217
2011-07-22 03:00:00,422.567264573991
2011-07-22 06:00:00,550.0934230194321
2011-07-22 09:00:00,764.1218236173395
2011-07-22 12:00:00,824.0470852017937
2011-07-22 15:00:00,848.4080717488788
2011-07-22 18:00:00,895.6240657698058
2011-07-22 21:00:00,754.8878923766816
2011-07-23 00:00:00,437.14872944693576
2011-07-23 03:00:00,435.6539611360238
2011-07-23 06:00:00,590.2316890881913
2011-07-23 09:00:00,862.1711509715996
2011-07-23 12:00:00,906.1136023916292
2011-07-23 15:00:00,930.8557548579973
2011-07-23 18:00:00,963.4529147982066
2011-07-23 21:00:00,790.119581464873
2011-07-24 00:00:00,455.1046337817638
2011-07-24 03:00:00,451.36023916292953
2011-07-24 06:00:00,592.8437967115098
2011-07-24 09:00:00,868.9162929745886
2011-07-24 12:00:00,901.618086696562
2011-07-24 15:00:00,959.3273542600897
2011-07-24 18:00:00,913.6173393124067
2011-07-24 21:00:00,746.4125560538117
2011-07-25 00:00:00,476.41629297458894
2011-07-25 03:00:00,485.7698056801196
2011-07-25 06:00:00,583.4977578475335
2011-07-25 09:00:00,784.5889387144994
2011-07-25 12:00:00,849.1554559043348
2011-07-25 15:00:00,888.8863976083708
2011-07-25 18:00:00,921.1061285500746
2011-07-25 21:00:00,758.5239162929746
2011-07-26 00:00:00,455.85575485799694
2011-07-26 03:00:00,457.72421524663673
2011-07-26 06:00:00,611.1696562032885
2011-07-26 09:00:00,820.9454409566514
2011-07-26 12:00:00,903.5014947683109
2011-07-26 15:00:00,938.3482810164422
2011-07-26 18:00:00,909.4843049327354
2011-07-26 21:00:00,749.7982062780267
2011-07-27 00:00:00,451.7414050822121
2011-07-27 03:00:00,462.21599402092687
2011-07-27 06:00:00,590.6016442451419
2011-07-27 09:00:00,790.4745889387145
2011-07-27 12:00:00,866.7675635276531
2011-07-27 15:00:00,907.9970104633784
2011-07-27 18:00:00,887.3841554559044
2011-07-27 21:00:00,771.9058295964127
2011-07-28 00:00:00,459.5926756352763
2011-07-28 03:00:00,476.416292974589
2011-07-28 06:00:00,583.4902840059791
2011-07-28 09:00:00,825.4372197309417
2011-07-28 12:00:00,890.7511210762332
2011-07-28 15:00:00,912.8587443946188
2011-07-28 18:00:00,935.7249626307922
2011-07-28 21:00:00,783.2511210762332
2011-07-29 00:00:00,480.160687593423
2011-07-29 03:00:00,482.4065769805679
2011-07-29 06:00:00,588.355754857997
2011-07-29 09:00:00,833.688340807175
2011-07-29 12:00:00,1085.2428998505231
2011-07-29 15:00:00,1178.5538116591933
2011-07-29 18:00:00,1076.6218236173384
2011-07-29 21:00:00,878.2772795216746
2011-07-30 00:00:00,532.8811659192825
2011-07-30 03:00:00,491.0014947683108
2011-07-30 06:00:00,580.1307922272048
2011-07-30 09:00:00,919.484304932735
2011-07-30 12:00:00,1083.0007473841567
2011-07-30 15:00:00,1153.81913303438
2011-07-30 18:00:00,1009.54783258595
2011-07-30 21:00:00,789.3572496263079
2011-07-31 00:00:00,461.83482810164423
2011-07-31 03:00:00,438.2698056801196
2011-07-31 06:00:00,569.5328849028399
2011-07-31 09:00:00,898.2810164424515
2011-07-31 12:00:00,1126.0874439461884
2011-07-31 15:00:00,1136.2032884902833
2011-07-31 18:00:00,1119.3423019431982
2011-07-31 21:00:00,737.821375186846
2011-08-01 00:00:00,411.71524663677127
2011-08-01 03:00:00,416.58819133034376
2011-08-01 06:00:00,539.2451420029896
2011-08-01 09:00:00,866.8011958146484
2011-08-01 12:00:00,1043.650971599402
2011-08-01 15:00:00,1045.519431988041
2011-08-01 18:00:00,941.3415545590447
2011-08-01 21:00:00,698.0082212257099
2011-08-02 00:00:00,392.28325859491787
2011-08-02 03:00:00,412.47010463378183
2011-08-02 06:00:00,577.380418535127
2011-08-02 09:00:00,778.2249626307922
2011-08-02 12:00:00,810.9304932735425
2011-08-02 15:00:00,809.8019431988041
2011-08-02 18:00:00,815.8034379671149
2011-08-02 21:00:00,702.1038863976083
2011-08-03 00:00:00,428.1763826606875
2011-08-03 03:00:00,434.5254110612853
2011-08-03 06:00:00,570.2840059790733
2011-08-03 09:00:00,763.8714499252615
2011-08-03 12:00:00,803.4342301943201
2011-08-03 15:00:00,847.2869955156951
2011-08-03 18:00:00,833.7967115097159
2011-08-03 21:00:00,729.4618834080717
2011-08-04 00:00:00,416.57698056801183
2011-08-04 03:00:00,434.15919282511214
2011-08-04 06:00:00,556.44245142003
2011-08-04 09:00:00,774.6188340807174
2011-08-04 12:00:00,833.7967115097159
2011-08-04 15:00:00,873.5239162929743
2011-08-04 18:00:00,872.3991031390134
2011-08-04 21:00:00,719.7122571001493
2011-08-05 00:00:00,446.5022421524663
2011-08-05 03:00:00,449.86547085201784
2011-08-05 06:00:00,592.8475336322869
2011-08-05 09:00:00,777.7316890881913
2011-08-05 12:00:00,813.1838565022422
2011-08-05 15:00:00,858.5276532137519
2011-08-05 18:00:00,850.2802690582959
2011-08-05 21:00:00,750.0298953662183
2011-08-06 00:00:00,434.52914798206285
2011-08-06 03:00:00,445.7511210762331
2011-08-06 06:00:00,596.954409566517
2011-08-06 09:00:00,814.8206278026906
2011-08-06 12:00:00,876.1360239162929
2011-08-06 15:00:00,946.2144992526161
2011-08-06 18:00:00,916.2331838565027
2011-08-06 21:00:00,776.2481315396113
2011-08-07 00:00:00,434.90284005979083
2011-08-07 03:00:00,421.4424514200298
2011-08-07 06:00:00,554.9476831091182
2011-08-07 09:00:00,811.0874439461885
2011-08-07 12:00:00,862.2645739910313
2011-08-07 15:00:00,900.8707025411059
2011-08-07 18:00:00,863.0231689088191
2011-08-07 21:00:00,718.3445440956651
2011-08-08 00:00:00,436.0276532137518
2011-08-08 03:00:00,430.0448430493274
2011-08-08 06:00:00,545.6016442451421
2011-08-08 09:00:00,789.7496263079225
2011-08-08 12:00:00,991.9357249626319
2011-08-08 15:00:00,1032.0254110612861
2011-08-08 18:00:00,1045.8931240657703
2011-08-08 21:00:00,773.6846038863977
2011-08-09 00:00:00,427.7989536621823
2011-08-09 03:00:00,434.15919282511203
2011-08-09 06:00:00,571.0313901345291
2011-08-09 09:00:00,900.7735426008967
2011-08-09 12:00:00,1059.0097159940199
2011-08-09 15:00:00,1057.5112107623315
2011-08-09 18:00:00,1055.26158445441
2011-08-09 21:00:00,754.6711509715993
2011-08-10 00:00:00,453.2361733931241
2011-08-10 03:00:00,460.71375186846035
2011-08-10 06:00:00,576.0201793721973
2011-08-10 09:00:00,884.4095665171894
2011-08-10 12:00:00,1068.0007473841545
2011-08-10 15:00:00,1119.719730941705
2011-08-10 18:00:00,1078.124065769806
2011-08-10 21:00:00,750.9342301943199
2011-08-11 00:00:00,449.5029895366218
2011-08-11 03:00:00,461.0949177877431
2011-08-11 06:00:00,600.7062780269058
2011-08-11 09:00:00,926.2443946188336
2011-08-11 12:00:00,1141.8273542600891
2011-08-11 15:00:00,1165.0672645739908
2011-08-11 18:00:00,1107.357997010464
2011-08-11 21:00:00,775.7660687593425
2011-08-12 00:00:00,467.8101644245142
2011-08-12 03:00:00,467.82511210762317
2011-08-12 06:00:00,584.6263079222721
2011-08-12 09:00:00,941.6031390134536
2011-08-12 12:00:00,1116.3415545590433
2011-08-12 15:00:00,1156.4424514200307
2011-08-12 18:00:00,1108.8565022421524
2011-08-12 21:00:00,803.987294469357
2011-08-13 00:00:00,445.75859491778766
2011-08-13 03:00:00,431.913303437967
2011-08-13 06:00:00,538.4977578475336
2011-08-13 09:00:00,919.017189835576
2011-08-13 12:00:00,1078.8714499252617
2011-08-13 15:00:00,1125.7137518684601
2011-08-13 18:00:00,1136.199551569506
2011-08-13 21:00:00,810.3550074738413
2011-08-14 00:00:00,447.24588938714504
2011-08-14 03:00:00,441.6405082212257
2011-08-14 06:00:00,578.890134529148
2011-08-14 09:00:00,952.8550074738419
2011-08-14 12:00:00,1103.2249626307926
2011-08-14 15:00:00,1111.0986547085192
2011-08-14 18:00:00,1050.022421524664
2011-08-14 21:00:00,725.7062780269057
2011-08-15 00:00:00,429.304932735426
2011-08-15 03:00:00,430.0485799701045
2011-08-15 06:00:00,561.6816143497757
2011-08-15 09:00:00,987.3206278026901
2011-08-15 12:00:00,1148.9461883408067
2011-08-15 15:00:00,1138.8266068759358
2011-08-15 18:00:00,1110.3550074738403
2011-08-15 21:00:00,751.6816143497759
2011-08-16 00:00:00,450.99028400597905
2011-08-16 03:00:00,458.4641255605379
2011-08-16 06:00:00,587.8550074738415
2011-08-16 09:00:00,922.2533632286995
2011-08-16 12:00:00,1121.5919282511209
2011-08-16 15:00:00,1121.5919282511209
2011-08-16 18:00:00,1047.3991031390126
2011-08-16 21:00:00,719.7234678624812
2011-08-17 00:00:00,429.67862481315404
2011-08-17 03:00:00,441.6330343796711
2011-08-17 06:00:00,576.2518684603884
2011-08-17 09:00:00,839.7122571001488
2011-08-17 12:00:00,1012.1711509716005
2011-08-17 15:00:00,1076.9955156950687
2011-08-17 18:00:00,1058.2585949177876
2011-08-17 21:00:00,712.6233183856504
2011-08-18 00:00:00,404.61883408071736
2011-08-18 03:00:00,416.5844544095666
2011-08-18 06:00:00,554.9402092675635
2011-08-18 09:00:00,920.8744394618835
2011-08-18 12:00:00,1037.2757847533633
2011-08-18 15:00:00,1123.0866965620326
2011-08-18 18:00:00,1033.527653213752
2011-08-18 21:00:00,750.9379671150972
2011-08-19 00:00:00,433.02690582959644
2011-08-19 03:00:00,442.39162929745885
2011-08-19 06:00:00,586.3602391629297
2011-08-19 09:00:00,938.2361733931249
2011-08-19 12:00:00,1109.2264573991026
2011-08-19 15:00:00,1156.4424514200293
2011-08-19 18:00:00,1162.8139013452917
2011-08-19 21:00:00,856.8124065769804
2011-08-20 00:00:00,462.95590433482795
2011-08-20 03:00:00,488.37817638266074
2011-08-20 06:00:00,628.262331838565
2011-08-20 09:00:00,1043.1502242152467
2011-08-20 12:00:00,1109.9775784753367
2011-08-20 15:00:00,1120.844544095665
2011-08-20 18:00:00,1208.9125560538116
2011-08-20 21:00:00,863.9275037369208
2011-08-21 00:00:00,487.6382660687593
2011-08-21 03:00:00,488.7556053811658
2011-08-21 06:00:00,610.6726457399104
2011-08-21 09:00:00,1033.0455904334826
2011-08-21 12:00:00,1063.1352765321365
2011-08-21 15:00:00,1081.8684603886395
2011-08-21 18:00:00,1078.1278026905825
2011-08-21 21:00:00,743.5612855007474
2011-08-22 00:00:00,423.6883408071749
2011-08-22 03:00:00,460.7100149476831
2011-08-22 06:00:00,584.6225710014947
2011-08-22 09:00:00,763.8639760837069
2011-08-22 12:00:00,776.4611360239163
2011-08-22 15:00:00,833.8004484304934
2011-08-22 18:00:00,875.7660687593421
2011-08-22 21:00:00,753.2997010463376
2011-08-23 00:00:00,418.075485799701
2011-08-23 03:00:00,436.0239162929745
2011-08-23 06:00:00,570.7772795216741
2011-08-23 09:00:00,791.3415545590433
2011-08-23 12:00:00,820.2989536621823
2011-08-23 15:00:00,825.1718983557549
2011-08-23 18:00:00,817.6793721973095
2011-08-23 21:00:00,704.8692077727951
2011-08-24 00:00:00,385.92301943198817
2011-08-24 03:00:00,409.85052316890875
2011-08-24 06:00:00,523.1614349775783
2011-08-24 09:00:00,746.3863976083708
2011-08-24 12:00:00,782.8288490284004
2011-08-24 15:00:00,827.3094170403587
2011-08-24 18:00:00,831.9133034379671
2011-08-24 21:00:00,705.6165919282511
2011-08-25 00:00:00,388.53512705530625
2011-08-25 03:00:00,405.73991031390125
2011-08-25 06:00:00,523.531390134529
2011-08-25 09:00:00,743.5239162929747
2011-08-25 12:00:00,790.9529147982062
2011-08-25 15:00:00,807.5710014947682
2011-08-25 18:00:00,795.1943198804183
2011-08-25 21:00:00,704.0059790732435
2011-08-26 00:00:00,384.0508221225709
2011-08-26 03:00:00,402.75037369207763
2011-08-26 06:00:00,514.9327354260089
2011-08-26 09:00:00,731.4013452914796
2011-08-26 12:00:00,750.1008968609867
2011-08-26 15:00:00,795.9529147982062
2011-08-26 18:00:00,807.9372197309417
2011-08-26 21:00:00,721.8161434977579
2011-08-27 00:00:00,393.77802690582956
2011-08-27 03:00:00,386.67040358744384
2011-08-27 06:00:00,523.1651718983559
2011-08-27 09:00:00,799.091928251121
2011-08-27 12:00:00,758.9760837070254
2011-08-27 15:00:00,868.6397608370702
2011-08-27 18:00:00,866.7675635276529
2011-08-27 21:00:00,776.1434977578474
2011-08-28 00:00:00,400.50448430493253
2011-08-28 03:00:00,401.2556053811658
2011-08-28 06:00:00,528.0156950672645
2011-08-28 09:00:00,793.7369207772795
2011-08-28 12:00:00,851.0313901345293
2011-08-28 15:00:00,851.4050822122576
2011-08-28 18:00:00,841.285500747384
2011-08-28 21:00:00,712.2197309417039
2011-08-29 00:00:00,370.2204783258596
2011-08-29 03:00:00,382.5597907324365
2011-08-29 06:00:00,518.2997010463378
2011-08-29 09:00:00,723.2922272047832
2011-08-29 12:00:00,745.6053811659193
2011-08-29 15:00:00,804.1890881913301
